,datetime,user,action,pc
25119,2018-05-06 15:30:54,usr-fvh,logoff,pc94
25120,2018-05-06 15:39:09,usr-knz,logoff,pc50
25121,2018-05-06 15:42:28,usr-jsp,logoff,pc17
25122,2018-05-06 15:43:43,usr-rjr,logoff,pc96
25123,2018-05-06 15:49:13,usr-bsg,logoff,pc64
25124,2018-05-06 15:52:31,usr-rhc,logoff,pc76
25125,2018-05-06 15:59:30,usr-kdj,logoff,pc80
25126,2018-05-06 15:59:59,usr-nqv,logoff,pc16
25127,2018-05-06 16:06:54,usr-jeg,logoff,pc60
25128,2018-05-06 16:08:19,usr-dpa,logoff,pc3
25129,2018-05-06 16:10:17,usr-zhs,logoff,pc6
25130,2018-05-06 16:32:16,usr-vrt,logoff,pc31
25131,2018-05-06 16:41:56,usr-slo,logoff,pc30
25132,2018-05-06 16:50:26,usr-qms,logoff,pc18
25133,2018-05-06 16:59:23,usr-cil,logoff,pc87
25134,2018-05-06 17:03:54,usr-ram,logoff,pc8
25135,2018-05-06 17:04:28,usr-fvi,logoff,pc47
25136,2018-05-06 17:07:24,usr-xqz,logoff,pc33
25137,2018-05-06 17:07:33,usr-kbn,logoff,pc83
25138,2018-05-06 17:08:08,usr-snf,logoff,pc93
25139,2018-05-06 17:12:21,usr-ibv,logoff,pc42
25140,2018-05-06 17:15:11,usr-jat,logoff,pc90
25141,2018-05-06 17:16:16,usr-idp,logoff,pc1
25142,2018-05-06 17:27:34,usr-vun,logoff,pc59
25143,2018-05-06 17:28:08,usr-kaa,logoff,pc7
25144,2018-05-06 17:31:47,usr-rtz,logoff,pc38
25145,2018-05-06 17:34:52,usr-lnl,logoff,pc37
25146,2018-05-06 17:36:24,usr-ohq,logoff,pc57
25147,2018-05-06 17:41:12,usr-ihi,logoff,pc44
25148,2018-05-06 17:42:13,usr-svn,logoff,pc68
25149,2018-05-06 17:42:21,usr-kba,logoff,pc98
25150,2018-05-06 17:45:25,usr-esz,logoff,pc0
25151,2018-05-06 17:46:34,usr-lpx,logoff,pc24
25152,2018-05-06 17:48:05,usr-gtn,logoff,pc52
25153,2018-05-06 17:56:00,usr-ufr,logoff,pc40
25154,2018-05-06 17:57:06,usr-mgl,logoff,pc67
25155,2018-05-06 17:57:33,usr-huz,logoff,pc56
25156,2018-05-06 17:59:40,usr-idz,logoff,pc89
25157,2018-05-06 18:01:25,usr-wyv,logoff,pc21
25158,2018-05-06 18:03:52,usr-xjd,logoff,pc14
25159,2018-05-06 18:09:21,usr-pum,logoff,pc2
25160,2018-05-06 18:12:30,usr-phx,logoff,pc19
25161,2018-05-06 18:25:01,usr-jxf,logoff,pc62
25162,2018-05-06 18:32:40,usr-tss,logoff,pc26
25163,2018-05-06 19:12:36,usr-tfl,logoff,pc45
25164,2018-05-06 19:33:56,usr-aha,logoff,pc53
25165,2018-05-06 19:41:24,usr-czr,logoff,pc41
25166,2018-05-06 19:46:33,usr-rgi,logoff,pc78
25167,2018-05-06 19:48:50,usr-ywt,logoff,pc66
25168,2018-05-06 19:56:24,usr-yop,logoff,pc10
25169,2018-05-06 20:08:06,usr-rhm,logoff,pc29
25170,2018-05-06 20:09:04,usr-srd,logoff,pc88
25171,2018-05-06 20:11:55,usr-tqi,logoff,pc79
25172,2018-05-06 20:16:01,usr-zee,logoff,pc84
25173,2018-05-06 20:27:32,usr-iea,logoff,pc63
25174,2018-05-06 20:37:31,usr-jcc,logoff,pc61
25175,2018-05-06 20:45:39,usr-bxf,logoff,pc54
25176,2018-05-06 20:46:44,usr-yrg,logoff,pc34
25177,2018-05-06 20:48:58,usr-dix,logoff,pc51
25178,2018-05-06 20:49:19,usr-ayg,logoff,pc28
25179,2018-05-06 20:51:34,usr-cnd,logoff,pc91
25180,2018-05-06 20:52:27,usr-dnm,logoff,pc95
25181,2018-05-06 21:05:42,usr-gqn,logoff,pc36
25182,2018-05-06 21:13:45,usr-ffi,logoff,pc46
25183,2018-05-06 21:15:43,usr-cov,logoff,pc22
25184,2018-05-06 21:29:57,usr-oja,logoff,pc12
25185,2018-05-06 21:39:35,usr-kzs,logoff,pc72
25186,2018-05-06 21:46:00,usr-sof,logoff,pc65
25187,2018-05-06 21:49:19,usr-yfq,logoff,pc23
25188,2018-05-06 21:49:55,usr-pdv,logoff,pc69
25189,2018-05-06 21:58:37,usr-jxt,logoff,pc99
25190,2018-05-06 22:56:14,usr-jow,logoff,pc48
25191,2018-05-06 23:09:47,usr-pda,logoff,pc49
25192,2018-05-06 23:31:53,usr-nxa,logoff,pc9
25193,2018-05-06 23:35:01,usr-mnt,logoff,pc4
25194,2018-05-06 23:36:45,usr-bpl,logoff,pc35
25195,2018-05-06 23:48:20,usr-bjw,logoff,pc25
25196,2018-05-06 23:50:30,usr-qvn,logoff,pc55
25197,2018-05-06 23:51:09,usr-nvf,logoff,pc20
25198,2018-05-06 23:57:33,usr-dmr,logoff,pc74
25199,2018-05-06 23:58:38,usr-qpa,logoff,pc70
25200,2018-05-07 00:01:33,usr-pum,login,pc2
25201,2018-05-07 00:17:52,usr-esr,login,pc82
25202,2018-05-07 00:19:31,usr-qvn,login,pc55
25203,2018-05-07 00:24:28,usr-yop,login,pc10
25204,2018-05-07 00:42:30,usr-bjw,login,pc25
25205,2018-05-07 01:39:04,usr-gtn,login,pc52
25206,2018-05-07 02:00:30,usr-nxa,login,pc9
25207,2018-05-07 02:29:31,usr-xjd,login,pc14
25208,2018-05-07 02:59:26,usr-cnd,login,pc91
25209,2018-05-07 03:01:57,usr-idp,login,pc1
25210,2018-05-07 03:03:44,usr-mnt,login,pc4
25211,2018-05-07 03:03:50,usr-qms,login,pc18
25212,2018-05-07 03:45:56,usr-bpl,login,pc35
25213,2018-05-07 03:56:29,usr-vrp,login,pc75
25214,2018-05-07 04:01:04,usr-xwq,login,pc15
25215,2018-05-07 04:12:49,usr-aha,login,pc53
25216,2018-05-07 04:16:06,usr-slo,login,pc30
25217,2018-05-07 04:18:36,usr-tqi,login,pc79
25218,2018-05-07 04:24:19,usr-ywt,login,pc66
25219,2018-05-07 04:28:47,usr-amz,login,pc32
25220,2018-05-07 04:28:55,usr-cil,login,pc87
25221,2018-05-07 04:32:24,usr-jsp,login,pc17
25222,2018-05-07 04:37:27,usr-dnm,login,pc95
25223,2018-05-07 04:38:35,usr-zee,login,pc84
25224,2018-05-07 04:39:34,usr-aoa,login,pc43
25225,2018-05-07 04:55:31,usr-dmr,login,pc74
25226,2018-05-07 04:57:59,usr-tyw,login,pc81
25227,2018-05-07 05:05:37,usr-mvs,login,pc58
25228,2018-05-07 05:11:14,usr-pdv,login,pc69
25229,2018-05-07 05:13:21,usr-zhs,login,pc6
25230,2018-05-07 05:18:17,usr-ota,login,pc39
25231,2018-05-07 05:24:08,usr-gqn,login,pc36
25232,2018-05-07 05:25:54,usr-oja,login,pc12
25233,2018-05-07 05:29:26,usr-dpa,login,pc3
25234,2018-05-07 05:34:19,usr-kzs,login,pc72
25235,2018-05-07 05:35:51,usr-jow,login,pc48
25236,2018-05-07 05:46:57,usr-wyv,login,pc21
25237,2018-05-07 05:50:36,usr-tfl,login,pc45
25238,2018-05-07 05:50:50,usr-qpa,login,pc70
25239,2018-05-07 05:53:51,usr-jeg,login,pc60
25240,2018-05-07 06:03:35,usr-pda,login,pc49
25241,2018-05-07 06:06:50,usr-yfq,login,pc23
25242,2018-05-07 06:10:42,usr-vrt,login,pc31
25243,2018-05-07 06:14:46,usr-jxf,login,pc62
25244,2018-05-07 06:27:31,usr-tss,login,pc26
25245,2018-05-07 06:33:57,usr-jcc,login,pc61
25246,2018-05-07 06:37:14,usr-yrg,login,pc34
25247,2018-05-07 06:40:42,usr-ffi,login,pc46
25248,2018-05-07 06:43:50,usr-jxt,login,pc99
25249,2018-05-07 06:46:43,usr-bsg,login,pc64
25250,2018-05-07 06:48:08,usr-nvf,login,pc20
25251,2018-05-07 06:50:12,usr-esz,login,pc0
25252,2018-05-07 06:50:44,usr-tsz,login,pc85
25253,2018-05-07 06:57:36,usr-bxf,login,pc54
25254,2018-05-07 07:02:33,usr-rgi,login,pc78
25255,2018-05-07 07:04:23,usr-rhc,login,pc76
25256,2018-05-07 07:14:34,usr-phx,login,pc19
25257,2018-05-07 07:18:17,usr-czr,login,pc41
25258,2018-05-07 07:27:15,usr-iea,login,pc63
25259,2018-05-07 07:35:40,usr-sof,login,pc65
25260,2018-05-07 08:01:14,usr-lhv,login,pc11
25261,2018-05-07 08:15:45,usr-rud,login,pc13
25262,2018-05-07 08:19:26,usr-cef,login,pc77
25263,2018-05-07 08:19:39,usr-knz,login,pc50
25264,2018-05-07 08:28:03,usr-kng,login,pc73
25265,2018-05-07 08:35:36,usr-mja,login,pc71
25266,2018-05-07 08:37:44,usr-pkd,login,pc97
25267,2018-05-07 08:39:15,usr-cov,login,pc22
25268,2018-05-07 08:59:11,usr-nqv,login,pc16
25269,2018-05-07 09:01:26,usr-lnl,login,pc37
25270,2018-05-07 09:01:28,usr-snf,login,pc93
25271,2018-05-07 09:01:36,usr-huz,login,pc56
25272,2018-05-07 09:09:50,usr-srd,login,pc88
25273,2018-05-07 09:10:25,usr-jat,login,pc90
25274,2018-05-07 09:10:31,usr-ibv,login,pc42
25275,2018-05-07 09:11:38,usr-fvh,login,pc94
25276,2018-05-07 09:13:08,usr-idz,login,pc89
25277,2018-05-07 09:17:32,usr-ufr,login,pc40
25278,2018-05-07 09:18:18,usr-ohq,login,pc57
25279,2018-05-07 09:22:22,usr-awo,login,pc5
25280,2018-05-07 09:23:24,usr-rtz,login,pc38
25281,2018-05-07 09:27:20,usr-ihi,login,pc44
25282,2018-05-07 09:29:12,usr-ffq,login,pc27
25283,2018-05-07 09:29:56,usr-kaa,login,pc7
25284,2018-05-07 09:32:34,usr-xqz,login,pc33
25285,2018-05-07 09:35:04,usr-fvi,login,pc47
25286,2018-05-07 09:35:29,usr-dix,login,pc51
25287,2018-05-07 09:35:54,usr-zbg,login,pc92
25288,2018-05-07 09:36:35,usr-ayg,login,pc28
25289,2018-05-07 09:36:57,usr-lpx,login,pc24
25290,2018-05-07 09:40:40,usr-mgl,login,pc67
25291,2018-05-07 09:44:19,usr-svn,login,pc68
25292,2018-05-07 09:45:39,usr-kbn,login,pc83
25293,2018-05-07 09:51:00,usr-rjr,login,pc96
25294,2018-05-07 09:52:55,usr-csr,login,pc86
25295,2018-05-07 09:55:22,usr-vun,login,pc59
25296,2018-05-07 09:55:32,usr-kba,login,pc98
25297,2018-05-07 09:57:27,usr-ram,login,pc8
25298,2018-05-07 09:58:24,usr-kdj,login,pc80
25299,2018-05-07 11:38:53,usr-rhm,login,pc29
25300,2018-05-07 14:02:26,usr-knz,logoff,pc50
25301,2018-05-07 14:05:53,usr-cef,logoff,pc77
25302,2018-05-07 14:12:42,usr-pkd,logoff,pc97
25303,2018-05-07 14:13:43,usr-lhv,logoff,pc11
25304,2018-05-07 14:14:24,usr-csr,logoff,pc86
25305,2018-05-07 14:17:12,usr-pum,logoff,pc2
25306,2018-05-07 14:21:01,usr-fvh,logoff,pc94
25307,2018-05-07 14:22:50,usr-wyv,logoff,pc21
25308,2018-05-07 14:33:22,usr-awo,logoff,pc5
25309,2018-05-07 14:40:11,usr-nqv,logoff,pc16
25310,2018-05-07 14:44:47,usr-mja,logoff,pc71
25311,2018-05-07 14:55:15,usr-rjr,logoff,pc96
25312,2018-05-07 14:56:02,usr-kdj,logoff,pc80
25313,2018-05-07 14:58:23,usr-czr,logoff,pc41
25314,2018-05-07 15:05:34,usr-rud,logoff,pc13
25315,2018-05-07 15:06:52,usr-kng,logoff,pc73
25316,2018-05-07 15:11:06,usr-slo,logoff,pc30
25317,2018-05-07 15:11:13,usr-zhs,logoff,pc6
25318,2018-05-07 15:24:08,usr-tsz,logoff,pc85
25319,2018-05-07 15:34:19,usr-ffq,logoff,pc27
25320,2018-05-07 15:45:07,usr-jeg,logoff,pc60
25321,2018-05-07 15:50:00,usr-bsg,logoff,pc64
25322,2018-05-07 15:50:04,usr-zbg,logoff,pc92
25323,2018-05-07 15:51:54,usr-dpa,logoff,pc3
25324,2018-05-07 15:57:27,usr-cil,logoff,pc87
25325,2018-05-07 16:07:53,usr-tyw,logoff,pc81
25326,2018-05-07 16:18:44,usr-xwq,logoff,pc15
25327,2018-05-07 16:27:14,usr-vrt,logoff,pc31
25328,2018-05-07 16:42:14,usr-phx,logoff,pc19
25329,2018-05-07 17:01:02,usr-lnl,logoff,pc37
25330,2018-05-07 17:01:39,usr-ufr,logoff,pc40
25331,2018-05-07 17:06:27,usr-dnm,logoff,pc95
25332,2018-05-07 17:12:17,usr-xqz,logoff,pc33
25333,2018-05-07 17:18:17,usr-kaa,logoff,pc7
25334,2018-05-07 17:22:59,usr-jat,logoff,pc90
25335,2018-05-07 17:25:15,usr-amz,logoff,pc32
25336,2018-05-07 17:25:21,usr-ibv,logoff,pc42
25337,2018-05-07 17:27:37,usr-snf,logoff,pc93
25338,2018-05-07 17:29:20,usr-fvi,logoff,pc47
25339,2018-05-07 17:31:01,usr-esr,logoff,pc82
25340,2018-05-07 17:31:04,usr-ihi,logoff,pc44
25341,2018-05-07 17:35:37,usr-rtz,logoff,pc38
25342,2018-05-07 17:39:44,usr-mgl,logoff,pc67
25343,2018-05-07 17:41:37,usr-kbn,logoff,pc83
25344,2018-05-07 17:45:15,usr-huz,logoff,pc56
25345,2018-05-07 17:46:07,usr-svn,logoff,pc68
25346,2018-05-07 17:49:54,usr-lpx,logoff,pc24
25347,2018-05-07 17:50:04,usr-vun,logoff,pc59
25348,2018-05-07 17:50:30,usr-ohq,logoff,pc57
25349,2018-05-07 17:52:12,usr-idz,logoff,pc89
25350,2018-05-07 17:52:29,usr-kba,logoff,pc98
25351,2018-05-07 17:58:15,usr-ram,logoff,pc8
25352,2018-05-07 17:59:17,usr-vrp,logoff,pc75
25353,2018-05-07 18:12:21,usr-cnd,logoff,pc91
25354,2018-05-07 18:26:57,usr-rhc,logoff,pc76
25355,2018-05-07 18:56:54,usr-jow,logoff,pc48
25356,2018-05-07 19:06:15,usr-oja,logoff,pc12
25357,2018-05-07 19:14:47,usr-cov,logoff,pc22
25358,2018-05-07 19:23:30,usr-qpa,logoff,pc70
25359,2018-05-07 19:27:42,usr-qms,logoff,pc18
25360,2018-05-07 19:30:37,usr-zee,logoff,pc84
25361,2018-05-07 19:38:45,usr-ota,logoff,pc39
25362,2018-05-07 19:40:23,usr-mvs,logoff,pc58
25363,2018-05-07 19:54:19,usr-idp,logoff,pc1
25364,2018-05-07 19:54:44,usr-aha,logoff,pc53
25365,2018-05-07 20:07:11,usr-bxf,logoff,pc54
25366,2018-05-07 20:15:37,usr-tqi,logoff,pc79
25367,2018-05-07 20:37:18,usr-srd,logoff,pc88
25368,2018-05-07 20:41:43,usr-jsp,logoff,pc17
25369,2018-05-07 20:55:09,usr-yrg,logoff,pc34
25370,2018-05-07 21:01:53,usr-aoa,logoff,pc43
25371,2018-05-07 21:12:18,usr-gtn,logoff,pc52
25372,2018-05-07 21:13:20,usr-nxa,logoff,pc9
25373,2018-05-07 21:20:02,usr-ayg,logoff,pc28
25374,2018-05-07 21:27:19,usr-pda,logoff,pc49
25375,2018-05-07 21:55:06,usr-rgi,logoff,pc78
25376,2018-05-07 21:57:39,usr-dix,logoff,pc51
25377,2018-05-07 22:00:46,usr-pdv,logoff,pc69
25378,2018-05-07 22:03:36,usr-xjd,logoff,pc14
25379,2018-05-07 22:05:05,usr-yfq,logoff,pc23
25380,2018-05-07 22:07:44,usr-bpl,logoff,pc35
25381,2018-05-07 22:21:18,usr-jcc,logoff,pc61
25382,2018-05-07 22:23:18,usr-dmr,logoff,pc74
25383,2018-05-07 22:26:22,usr-jxt,logoff,pc99
25384,2018-05-07 22:28:30,usr-jxf,logoff,pc62
25385,2018-05-07 22:38:26,usr-esz,logoff,pc0
25386,2018-05-07 22:43:24,usr-qvn,logoff,pc55
25387,2018-05-07 22:54:22,usr-sof,logoff,pc65
25388,2018-05-07 22:54:24,usr-nvf,logoff,pc20
25389,2018-05-07 22:55:37,usr-ffi,logoff,pc46
25390,2018-05-07 23:03:11,usr-kzs,logoff,pc72
25391,2018-05-07 23:04:29,usr-rhm,logoff,pc29
25392,2018-05-07 23:11:18,usr-gqn,logoff,pc36
25393,2018-05-07 23:12:35,usr-mnt,logoff,pc4
25394,2018-05-07 23:19:55,usr-tss,logoff,pc26
25395,2018-05-07 23:23:32,usr-tfl,logoff,pc45
25396,2018-05-07 23:28:08,usr-ywt,logoff,pc66
25397,2018-05-07 23:37:47,usr-bjw,logoff,pc25
25398,2018-05-07 23:53:16,usr-yop,logoff,pc10
25399,2018-05-07 23:57:32,usr-iea,logoff,pc63
25400,2018-05-08 00:01:25,usr-gtn,login,pc52
25401,2018-05-08 01:14:39,usr-bjw,login,pc25
25402,2018-05-08 01:51:31,usr-iea,login,pc63
25403,2018-05-08 02:19:17,usr-ffi,login,pc46
25404,2018-05-08 02:55:25,usr-cnd,login,pc91
25405,2018-05-08 02:55:57,usr-czr,login,pc41
25406,2018-05-08 03:02:09,usr-esr,login,pc82
25407,2018-05-08 03:03:24,usr-amz,login,pc32
25408,2018-05-08 03:11:13,usr-qms,login,pc18
25409,2018-05-08 03:11:24,usr-srd,login,pc88
25410,2018-05-08 03:13:49,usr-phx,login,pc19
25411,2018-05-08 03:22:29,usr-bxf,login,pc54
25412,2018-05-08 04:05:59,usr-bsg,login,pc64
25413,2018-05-08 04:08:21,usr-rgi,login,pc78
25414,2018-05-08 04:19:53,usr-pum,login,pc2
25415,2018-05-08 04:25:40,usr-zee,login,pc84
25416,2018-05-08 04:29:37,usr-ywt,login,pc66
25417,2018-05-08 04:34:41,usr-xjd,login,pc14
25418,2018-05-08 04:35:32,usr-tss,login,pc26
25419,2018-05-08 04:39:00,usr-pdv,login,pc69
25420,2018-05-08 04:40:39,usr-tsz,login,pc85
25421,2018-05-08 04:43:06,usr-dpa,login,pc3
25422,2018-05-08 04:43:51,usr-jxf,login,pc62
25423,2018-05-08 04:52:02,usr-idp,login,pc1
25424,2018-05-08 04:52:14,usr-jeg,login,pc60
25425,2018-05-08 05:01:25,usr-cil,login,pc87
25426,2018-05-08 05:03:28,usr-qpa,login,pc70
25427,2018-05-08 05:03:50,usr-slo,login,pc30
25428,2018-05-08 05:09:23,usr-ota,login,pc39
25429,2018-05-08 05:18:25,usr-tqi,login,pc79
25430,2018-05-08 05:19:05,usr-vrp,login,pc75
25431,2018-05-08 05:23:06,usr-nvf,login,pc20
25432,2018-05-08 05:27:25,usr-tyw,login,pc81
25433,2018-05-08 05:29:49,usr-jxt,login,pc99
25434,2018-05-08 05:31:42,usr-yrg,login,pc34
25435,2018-05-08 05:50:42,usr-pda,login,pc49
25436,2018-05-08 05:54:43,usr-sof,login,pc65
25437,2018-05-08 05:56:44,usr-aoa,login,pc43
25438,2018-05-08 06:02:38,usr-tfl,login,pc45
25439,2018-05-08 06:04:12,usr-rhm,login,pc29
25440,2018-05-08 06:05:56,usr-jow,login,pc48
25441,2018-05-08 06:13:33,usr-zhs,login,pc6
25442,2018-05-08 06:21:41,usr-mnt,login,pc4
25443,2018-05-08 06:21:44,usr-aha,login,pc53
25444,2018-05-08 06:24:18,usr-yfq,login,pc23
25445,2018-05-08 06:40:00,usr-bpl,login,pc35
25446,2018-05-08 06:50:42,usr-dmr,login,pc74
25447,2018-05-08 06:51:01,usr-jcc,login,pc61
25448,2018-05-08 06:52:13,usr-oja,login,pc12
25449,2018-05-08 06:52:43,usr-dnm,login,pc95
25450,2018-05-08 06:52:48,usr-kzs,login,pc72
25451,2018-05-08 06:54:24,usr-xwq,login,pc15
25452,2018-05-08 06:57:09,usr-mvs,login,pc58
25453,2018-05-08 06:59:21,usr-vrt,login,pc31
25454,2018-05-08 07:00:50,usr-wyv,login,pc21
25455,2018-05-08 07:02:58,usr-jsp,login,pc17
25456,2018-05-08 07:20:09,usr-esz,login,pc0
25457,2018-05-08 07:40:59,usr-rhc,login,pc76
25458,2018-05-08 07:52:33,usr-nxa,login,pc9
25459,2018-05-08 08:03:04,usr-awo,login,pc5
25460,2018-05-08 08:15:47,usr-fvh,login,pc94
25461,2018-05-08 08:22:09,usr-csr,login,pc86
25462,2018-05-08 08:24:16,usr-kdj,login,pc80
25463,2018-05-08 08:40:54,usr-zbg,login,pc92
25464,2018-05-08 08:46:20,usr-rud,login,pc13
25465,2018-05-08 08:56:00,usr-cef,login,pc77
25466,2018-05-08 08:59:12,usr-ayg,login,pc28
25467,2018-05-08 09:00:22,usr-jat,login,pc90
25468,2018-05-08 09:01:58,usr-kbn,login,pc83
25469,2018-05-08 09:02:05,usr-rjr,login,pc96
25470,2018-05-08 09:03:04,usr-mgl,login,pc67
25471,2018-05-08 09:07:41,usr-ibv,login,pc42
25472,2018-05-08 09:08:00,usr-kba,login,pc98
25473,2018-05-08 09:08:53,usr-svn,login,pc68
25474,2018-05-08 09:11:00,usr-snf,login,pc93
25475,2018-05-08 09:11:50,usr-idz,login,pc89
25476,2018-05-08 09:13:19,usr-ihi,login,pc44
25477,2018-05-08 09:17:33,usr-lhv,login,pc11
25478,2018-05-08 09:23:21,usr-xqz,login,pc33
25479,2018-05-08 09:25:15,usr-knz,login,pc50
25480,2018-05-08 09:25:48,usr-mja,login,pc71
25481,2018-05-08 09:28:00,usr-ram,login,pc8
25482,2018-05-08 09:32:03,usr-ufr,login,pc40
25483,2018-05-08 09:36:26,usr-huz,login,pc56
25484,2018-05-08 09:43:00,usr-ffq,login,pc27
25485,2018-05-08 09:45:00,usr-vun,login,pc59
25486,2018-05-08 09:46:02,usr-rtz,login,pc38
25487,2018-05-08 09:46:19,usr-lnl,login,pc37
25488,2018-05-08 09:49:18,usr-kng,login,pc73
25489,2018-05-08 09:53:26,usr-nqv,login,pc16
25490,2018-05-08 09:54:18,usr-lpx,login,pc24
25491,2018-05-08 09:54:34,usr-kaa,login,pc7
25492,2018-05-08 09:56:39,usr-ohq,login,pc57
25493,2018-05-08 09:57:57,usr-fvi,login,pc47
25494,2018-05-08 09:58:01,usr-pkd,login,pc97
25495,2018-05-08 10:41:21,usr-yop,login,pc10
25496,2018-05-08 11:40:04,usr-gqn,login,pc36
25497,2018-05-08 11:45:36,usr-dix,login,pc51
25498,2018-05-08 11:59:35,usr-cov,login,pc22
25499,2018-05-08 12:49:43,usr-qvn,login,pc55
25500,2018-05-08 14:00:13,usr-pkd,logoff,pc97
25501,2018-05-08 14:03:54,usr-wyv,logoff,pc21
25502,2018-05-08 14:08:24,usr-dnm,logoff,pc95
25503,2018-05-08 14:09:19,usr-bjw,logoff,pc25
25504,2018-05-08 14:21:11,usr-jsp,logoff,pc17
25505,2018-05-08 14:23:12,usr-lhv,logoff,pc11
25506,2018-05-08 14:25:00,usr-awo,logoff,pc5
25507,2018-05-08 14:26:02,usr-kdj,logoff,pc80
25508,2018-05-08 14:37:55,usr-kng,logoff,pc73
25509,2018-05-08 14:39:17,usr-mja,logoff,pc71
25510,2018-05-08 14:39:39,usr-zbg,logoff,pc92
25511,2018-05-08 14:41:48,usr-rud,logoff,pc13
25512,2018-05-08 14:44:06,usr-knz,logoff,pc50
25513,2018-05-08 14:44:50,usr-fvh,logoff,pc94
25514,2018-05-08 14:57:14,usr-ffq,logoff,pc27
25515,2018-05-08 15:00:06,usr-qms,logoff,pc18
25516,2018-05-08 15:00:44,usr-nqv,logoff,pc16
25517,2018-05-08 15:01:08,usr-csr,logoff,pc86
25518,2018-05-08 15:05:37,usr-bsg,logoff,pc64
25519,2018-05-08 15:06:33,usr-dpa,logoff,pc3
25520,2018-05-08 15:07:37,usr-jeg,logoff,pc60
25521,2018-05-08 15:13:48,usr-tsz,logoff,pc85
25522,2018-05-08 15:13:57,usr-xwq,logoff,pc15
25523,2018-05-08 15:22:18,usr-xjd,logoff,pc14
25524,2018-05-08 15:33:01,usr-rjr,logoff,pc96
25525,2018-05-08 15:33:31,usr-cef,logoff,pc77
25526,2018-05-08 15:34:38,usr-slo,logoff,pc30
25527,2018-05-08 15:57:05,usr-gtn,logoff,pc52
25528,2018-05-08 16:07:55,usr-tyw,logoff,pc81
25529,2018-05-08 16:32:46,usr-zhs,logoff,pc6
25530,2018-05-08 16:43:37,usr-esr,logoff,pc82
25531,2018-05-08 16:52:13,usr-cil,logoff,pc87
25532,2018-05-08 16:58:28,usr-vrt,logoff,pc31
25533,2018-05-08 17:06:58,usr-ibv,logoff,pc42
25534,2018-05-08 17:10:10,usr-lpx,logoff,pc24
25535,2018-05-08 17:10:56,usr-kaa,logoff,pc7
25536,2018-05-08 17:11:48,usr-rhc,logoff,pc76
25537,2018-05-08 17:11:50,usr-snf,logoff,pc93
25538,2018-05-08 17:13:44,usr-kba,logoff,pc98
25539,2018-05-08 17:25:58,usr-vun,logoff,pc59
25540,2018-05-08 17:30:13,usr-mgl,logoff,pc67
25541,2018-05-08 17:31:35,usr-ufr,logoff,pc40
25542,2018-05-08 17:32:20,usr-ihi,logoff,pc44
25543,2018-05-08 17:33:29,usr-lnl,logoff,pc37
25544,2018-05-08 17:34:24,usr-huz,logoff,pc56
25545,2018-05-08 17:35:34,usr-kbn,logoff,pc83
25546,2018-05-08 17:39:03,usr-fvi,logoff,pc47
25547,2018-05-08 17:39:31,usr-ota,logoff,pc39
25548,2018-05-08 17:40:58,usr-yfq,logoff,pc23
25549,2018-05-08 17:41:18,usr-ram,logoff,pc8
25550,2018-05-08 17:48:35,usr-ohq,logoff,pc57
25551,2018-05-08 17:48:49,usr-idz,logoff,pc89
25552,2018-05-08 17:49:38,usr-rtz,logoff,pc38
25553,2018-05-08 17:56:13,usr-xqz,logoff,pc33
25554,2018-05-08 17:56:35,usr-jat,logoff,pc90
25555,2018-05-08 17:57:33,usr-phx,logoff,pc19
25556,2018-05-08 17:58:28,usr-amz,logoff,pc32
25557,2018-05-08 17:59:22,usr-svn,logoff,pc68
25558,2018-05-08 18:09:41,usr-nvf,logoff,pc20
25559,2018-05-08 18:24:20,usr-pda,logoff,pc49
25560,2018-05-08 18:57:49,usr-yrg,logoff,pc34
25561,2018-05-08 19:08:58,usr-qvn,logoff,pc55
25562,2018-05-08 19:09:22,usr-gqn,logoff,pc36
25563,2018-05-08 19:15:27,usr-ffi,logoff,pc46
25564,2018-05-08 19:20:14,usr-sof,logoff,pc65
25565,2018-05-08 19:22:45,usr-rgi,logoff,pc78
25566,2018-05-08 19:22:51,usr-rhm,logoff,pc29
25567,2018-05-08 19:27:26,usr-mnt,logoff,pc4
25568,2018-05-08 19:38:46,usr-idp,logoff,pc1
25569,2018-05-08 19:38:54,usr-qpa,logoff,pc70
25570,2018-05-08 19:44:02,usr-ayg,logoff,pc28
25571,2018-05-08 19:50:45,usr-zee,logoff,pc84
25572,2018-05-08 19:57:24,usr-czr,logoff,pc41
25573,2018-05-08 19:59:03,usr-tss,logoff,pc26
25574,2018-05-08 20:16:00,usr-bxf,logoff,pc54
25575,2018-05-08 20:27:39,usr-pdv,logoff,pc69
25576,2018-05-08 20:32:45,usr-jxt,logoff,pc99
25577,2018-05-08 20:35:18,usr-aoa,logoff,pc43
25578,2018-05-08 20:44:45,usr-jcc,logoff,pc61
25579,2018-05-08 20:46:36,usr-tfl,logoff,pc45
25580,2018-05-08 20:47:39,usr-kzs,logoff,pc72
25581,2018-05-08 20:53:56,usr-cov,logoff,pc22
25582,2018-05-08 20:57:09,usr-yop,logoff,pc10
25583,2018-05-08 21:16:28,usr-cnd,logoff,pc91
25584,2018-05-08 21:18:15,usr-esz,logoff,pc0
25585,2018-05-08 21:19:59,usr-mvs,logoff,pc58
25586,2018-05-08 21:20:45,usr-nxa,logoff,pc9
25587,2018-05-08 21:47:06,usr-tqi,logoff,pc79
